DateTime,Battery,F1_WS_100_0_A100L2/LK,F1_WS_100_0_A100L2/LK-STDev,F1_WS_100_0_A100L2/LK-Min,F1_WS_100_0_A100L2/LK-Max,F1_WS_100_0_A100L2/LK-TI30,F2_WS_100_180_A100L2/LK,F2_WS_100_180_A100L2/LK-STDev,F2_WS_100_180_A100L2/LK-Min,F2_WS_100_180_A100L2/LK-Max,F2_WS_100_180_A100L2/LK-TI30,F3_WS_80_180_A100L2/LK,F3_WS_80_180_A100L2/LK-STDev,F3_WS_80_180_A100L2/LK-Min,F3_WS_80_180_A100L2/LK-Max,F4_WS_50_180_A100L2/LK,F4_WS_50_180_A100L2/LK-STDev,F4_WS_50_180_A100L2/LK-Min,F4_WS_50_180_A100L2/LK-Max,F5_WS_10_180_A100L2/LK,F5_WS_10_180_A100L2/LK-STDev,F5_WS_10_180_A100L2/LK-Min,F5_WS_10_180_A100L2/LK-Max,A1_WD_98_0_200M,A1_WD_98_0_200M-STDev,A1_WD_98_0_200M-Min,A1_WD_98_0_200M-Max,A2_WD_78_0_200M,A2_WD_78_0_200M-STDev,A2_WD_78_0_200M-Min,A2_WD_78_0_200M-Max,A3_WD_48_0_200M,A3_WD_48_0_200M-STDev,A3_WD_48_0_200M-Min,A3_WD_48_0_200M-Max,A4_V_10_0_VOLTS,A4_V_10_0_VOLTS-STDev,A4_V_10_0_VOLTS-Min,A4_V_10_0_VOLTS-Max,A5_PR_10_0_Setra276_600-1100_12V,A5_PR_10_0_Setra276_600-1100_12V-STDev,A5_PR_10_0_Setra276_600-1100_12V-Min,A5_PR_10_0_Setra276_600-1100_12V-Max,A6_RAD_12_0_THERMOPILE,A6_RAD_12_0_THERMOPILE-STDev,A6_RAD_12_0_THERMOPILE-Min,A6_RAD_12_0_THERMOPILE-Max,A7_V_10_0_VOLTS,A7_V_10_0_VOLTS-STDev,A7_V_10_0_VOLTS-Min,A7_V_10_0_VOLTS-Max
2021-11-18 06:00,14.300,7.0080,0.93300,4.5500,9.2200,0.079000,7.1440,0.94400,4.5500,9.2100,0.079000,6.8260,0.99000,3.5300,8.7100,6.6960,0.94800,4.7600,8.9100,6.1880,0.88400,4.1400,8.2900,46.410,7.7500,23.910,64.690,51.680,9.7400,25.310,77.340,41.840,10.990,14.060,64.690,29.296,0.10300,29.141,29.482,,0.10000,,,607.10,85.600,504.60,810.60,4.9990,0.0000,4.9990,4.9990
2021-11-18 06:10,14.400,7.7860,1.2400,4.4500,10.030,0.061000,7.9610,1.2470,4.7500,10.230,0.061000,7.9610,1.2830,4.8500,10.430,8.1220,1.3490,5.1600,10.230,6.6450,1.2370,3.8300,9.9100,34.800,9.8900,7.0300,74.530,38.670,11.080,18.280,67.500,29.530,12.030,0.0000,63.280,29.540,0.19600,29.141,29.873,,0.10000,,,712.20,54.200,609.60,793.50,4.9990,0.0000,4.9990,4.9990
2021-11-18 06:20,14.200,8.0230,0.83600,5.2600,9.9300,0.067000,8.2040,0.89700,5.2600,10.230,0.069000,7.5490,1.0480,5.0500,9.7200,7.2020,1.1150,4.7600,9.3200,6.5580,1.0500,4.0400,9.8100,39.730,7.0600,9.8400,67.500,45.350,8.9300,18.280,81.560,38.670,10.200,12.660,70.310,29.592,0.16500,29.312,29.873,,0.10000,,,604.30,139.70,428.90,789.40,4.9990,0.0000,4.9990,4.9990
2021-11-18 06:30,13.900,6.7570,1.0730,4.0400,8.9200,0.089000,6.8960,1.0860,4.1400,9.0100,0.089000,6.7350,1.0160,4.5400,8.8100,6.7560,0.95400,4.1500,8.4100,5.6790,0.96500,3.3300,8.1900,38.670,11.360,12.660,73.130,40.780,10.090,19.690,71.720,31.290,10.250,1.4100,63.280,29.452,0.10300,29.263,29.702,,0.20000,,,330.90,46.300,286.50,469.60,4.9990,0.0000,4.9990,4.9990
2021-11-18 06:40,14.400,7.7670,0.68800,5.7700,9.3200,0.052000,7.9200,0.69500,5.8700,9.5200,0.051000,7.9250,0.73300,5.0500,9.4200,7.8610,0.87800,5.2600,9.8200,6.4410,1.0700,4.0400,9.3000,34.450,7.1000,18.280,66.090,36.910,7.1600,18.280,68.910,27.070,7.6700,0.0000,63.280,29.308,0.10900,29.141,29.580,,0.20000,,,396.70,35.200,333.70,450.90,4.9990,0.0000,4.9990,4.9990
2021-11-18 06:50,14.000,7.3520,0.68800,5.2600,8.7100,0.069000,7.4950,0.68700,5.5600,9.0100,0.065000,7.0850,0.80400,4.7500,8.8100,6.5320,0.92600,4.6600,8.8100,5.7310,1.1240,3.2300,8.2900,38.320,6.3100,16.880,71.720,41.480,8.6000,18.280,67.500,33.400,10.890,4.2200,66.090,29.493,0.16700,29.214,29.824,,0.10000,,,459.30,16.900,433.00,493.20,4.9990,0.0000,4.9990,4.9990
2021-11-18 07:00,13.900,6.1000,0.98900,4.1400,8.1000,0.10700,6.2310,1.0040,4.4500,8.4000,0.10900,6.0860,0.99500,3.5300,8.0000,5.8300,0.92000,3.5400,8.2000,4.8000,0.97600,2.8200,7.6800,39.020,11.580,11.250,85.780,43.240,11.410,15.470,75.940,34.800,11.030,1.4100,70.310,29.958,0.18500,29.556,30.215,,0.10000,,,466.40,17.100,441.10,512.70,4.9990,0.0000,4.9990,4.9990
2021-11-18 07:10,13.900,6.7900,0.68000,4.6500,8.6100,0.075000,6.9180,0.73200,4.5500,8.8100,0.077000,6.4730,0.88000,4.2400,8.7100,6.2790,0.97600,4.0500,8.6100,5.5110,1.0080,3.2300,7.7800,40.080,7.3200,14.060,70.310,44.300,9.2200,18.280,75.940,35.860,8.8500,2.8100,60.470,29.696,0.13000,29.385,29.995,,0.10000,,,383.20,31.300,346.70,471.20,4.9990,0.0000,4.9990,4.9990
2021-11-18 07:20,14.200,6.8070,0.87400,4.6500,9.0200,0.075000,6.8880,0.92100,4.6500,9.1100,0.077000,6.7110,0.96800,4.0400,8.8100,6.5810,1.0090,4.2500,9.2200,5.5490,1.0950,2.7200,8.7900,38.320,10.610,5.6300,70.310,40.780,10.820,12.660,82.970,31.290,10.850,2.8100,68.910,29.424,0.12700,29.263,29.751,,0.20000,,,370.20,16.400,347.50,414.20,4.9990,0.0000,4.9990,4.9990
2021-11-18 07:30,14.900,5.9330,1.0160,3.8400,8.3100,0.095000,6.0650,1.0510,4.1400,8.7100,0.097000,5.9250,1.1170,3.8300,8.3000,5.9280,1.0030,3.1400,8.3000,5.1980,0.97600,2.8200,7.5800,38.670,9.6400,2.8100,68.910,42.890,10.730,7.0300,74.530,35.860,11.580,5.6300,67.500,29.656,0.13000,29.336,29.946,,0.10000,,,416.70,15.600,385.80,437.00,4.9990,0.0000,4.9990,4.9990
2021-11-18 07:40,14.800,7.3030,0.68800,4.5500,8.6100,0.063000,7.5470,0.74000,4.6500,9.0100,0.067000,7.4750,0.92200,3.6300,9.0100,7.3270,0.93100,4.7600,9.0100,5.5240,1.2410,2.8200,8.5900,27.070,6.0100,7.0300,47.810,29.530,5.9300,5.6300,54.840,20.040,7.4700,357.19,47.810,29.331,0.075000,29.214,29.507,,0.10000,,,365.30,32.500,306.80,434.60,4.9990,0.0000,4.9990,4.9990
2021-11-18 07:50,14.900,7.6910,0.51900,5.9700,9.0200,0.044000,7.8580,0.53800,6.1700,9.2100,0.042000,7.8030,0.56800,6.3700,9.3200,7.6790,0.73200,5.7700,9.3200,5.8590,1.0990,3.2300,8.3900,31.640,4.8700,15.470,50.630,35.160,5.7300,19.690,53.440,24.960,6.5000,4.2200,46.410,29.165,0.10300,28.970,29.385,,0.20000,,,309.30,11.500,296.20,329.60,4.9990,0.0000,4.9990,4.9990
2021-11-18 08:00,14.200,7.4800,0.90400,5.1600,9.3200,0.063000,7.6290,0.92600,5.2600,9.6200,0.065000,7.3850,1.0060,5.1500,9.6200,7.0010,1.0850,4.2500,9.6200,5.6960,1.0900,3.4300,8.1900,30.230,7.3300,8.4400,52.030,33.400,7.6500,11.250,56.250,23.550,9.3200,357.19,56.250,29.360,0.16200,29.141,29.824,,0.10000,,,425.90,97.700,329.60,684.40,4.9990,0.0000,4.9990,4.9990
2021-11-18 08:10,15.000,7.8620,1.0680,4.9600,9.9300,0.073000,8.0270,1.1440,4.9600,10.330,0.075000,7.7510,1.2530,4.6500,9.9300,7.6920,1.1050,5.1600,10.230,6.3400,1.3640,3.0200,9.6000,34.800,7.6900,8.4400,59.060,39.020,9.6900,14.060,73.130,29.530,10.680,0.0000,71.720,29.702,0.19200,29.360,30.068,,0.10000,,,654.40,108.80,515.20,962.80,4.9990,0.0000,4.9990,4.9990
2021-11-18 08:20,13.800,7.4260,1.0160,3.9400,9.3200,0.089000,7.5910,1.0310,4.6500,9.5200,0.087000,7.1970,1.0420,4.8500,9.4200,6.9140,0.98700,4.2500,9.5200,6.0930,1.0450,3.5300,8.5900,40.430,9.2200,16.880,71.720,46.410,10.570,22.500,80.160,39.380,10.600,14.060,74.530,29.543,0.15000,29.336,29.873,,0.10000,,,620.10,176.40,428.10,890.30,4.9990,0.0000,4.9990,4.9990
2021-11-18 08:30,13.900,7.3580,0.93900,4.8500,9.1200,0.069000,7.5140,0.99900,4.8500,9.3200,0.075000,7.3410,1.0220,4.9500,9.7200,7.0140,1.0350,4.4500,9.4200,5.9590,1.0990,3.1200,9.3000,39.020,8.5500,7.0300,71.720,41.840,8.6600,18.280,70.310,34.100,10.320,5.6300,71.720,29.635,0.16200,29.458,29.995,,0.10000,,,589.70,130.70,456.60,877.30,4.9990,0.0000,4.9990,4.9990
2021-11-18 08:40,14.600,7.2570,0.89200,4.9600,9.6300,0.077000,7.4000,0.95500,5.1600,9.9200,0.079000,7.3140,0.93400,5.0500,9.6200,6.9630,1.0600,4.0500,9.2200,5.7230,1.1140,3.3300,7.9800,39.020,10.310,15.470,73.130,43.240,11.890,352.97,74.530,34.100,11.070,5.6300,64.690,29.736,0.13900,29.556,30.117,,0.10000,,,523.00,66.600,441.10,647.80,4.9990,0.0000,4.9990,4.9990
2021-11-18 08:50,14.200,7.9960,1.0530,5.4600,10.640,0.071000,8.1360,1.1010,5.2600,10.840,0.073000,7.9800,1.1550,5.2500,10.430,7.8670,1.3010,5.1600,11.340,6.6510,1.4630,3.7300,9.4000,39.020,9.6600,14.060,68.910,42.190,11.050,14.060,70.310,33.750,11.820,8.4400,64.690,29.502,0.27400,29.165,30.068,,0.10000,,,389.60,53.600,327.20,529.80,4.9990,0.0000,4.9990,4.9990
2021-11-18 09:00,14.600,8.1490,0.86100,5.4600,10.130,0.065000,8.3450,0.90900,5.2600,10.530,0.071000,8.1790,0.97300,5.6600,9.9300,8.0190,1.0450,4.8600,10.330,6.1450,1.2240,3.3300,9.5000,31.290,8.0400,9.8400,73.130,34.450,7.5900,11.250,66.090,24.960,7.9200,358.59,53.440,29.432,0.12000,29.189,29.629,,0.10000,,,352.90,32.600,317.40,430.50,4.9990,0.0000,4.9990,4.9990
2021-11-18 09:10,14.300,8.5610,0.70300,6.8900,10.340,0.052000,8.7760,0.72500,7.0800,10.630,0.051000,8.7390,0.77600,6.4700,10.640,8.2940,0.97100,4.8600,10.230,6.1250,1.2110,3.2300,8.9000,29.530,5.4700,14.060,54.840,32.340,6.3200,9.8400,63.280,21.800,8.6300,357.19,60.470,29.467,0.086000,29.336,29.702,,0.10000,,,451.30,41.900,413.40,590.00,4.9990,0.0000,4.9990,4.9990
2021-11-18 09:20,14.200,7.5730,1.0000,5.2600,10.540,0.073000,7.7350,1.0410,5.4600,10.730,0.071000,7.7860,1.0980,5.1500,9.9300,7.7220,1.3690,3.5400,10.230,6.2100,1.1470,3.5300,9.0000,34.450,9.4900,5.6300,71.720,36.910,9.0400,18.280,80.160,27.070,10.020,350.16,63.280,29.511,0.090000,29.336,29.727,,0.10000,,,446.50,122.50,324.70,679.60,4.9990,0.0000,4.9990,4.9990
2021-11-18 09:30,14.900,7.7040,1.4370,4.7500,10.950,0.087000,7.8660,1.5220,4.9600,11.440,0.085000,7.5410,1.4110,4.9500,10.740,7.2400,1.3090,4.6600,10.840,5.5460,1.2020,3.4300,9.1000,39.020,11.470,11.250,66.090,42.890,11.210,14.060,71.720,34.800,12.160,1.4100,70.310,29.586,0.12000,29.336,29.849,,0.10000,,,349.70,24.500,324.70,425.60,4.9990,0.0000,4.9990,4.9990
2021-11-18 09:40,13.900,8.4520,0.77600,5.1600,10.030,0.061000,8.6340,0.80200,5.5600,10.230,0.059000,8.3920,0.82300,5.9700,10.330,8.0270,1.1000,4.5600,10.230,6.6700,1.2370,3.7300,9.5000,48.520,6.0300,29.530,68.910,53.790,8.2100,15.470,73.130,45.000,9.0400,16.880,68.910,29.153,0.10300,29.019,29.458,,0.10000,,,300.90,12.400,292.20,349.10,4.9990,0.0000,4.9990,4.9990
2021-11-18 09:50,14.000,7.4010,1.2950,4.9600,10.240,0.095000,7.5390,1.3300,5.0600,10.430,0.093000,7.4450,1.3720,4.5400,10.840,7.1860,1.3610,4.7600,10.630,5.6900,1.1380,3.6300,9.0000,43.240,9.3400,21.090,74.530,47.460,10.300,28.130,78.750,38.320,10.940,2.8100,63.280,29.298,0.10300,29.092,29.458,,0.10000,,,293.40,4.6000,288.90,317.40,4.9990,0.0000,4.9990,4.9990
2021-11-18 10:00,13.800,8.3240,1.2400,5.7700,10.950,0.091000,8.4160,1.3540,5.8700,11.240,0.099000,8.1000,1.1080,5.5600,10.740,8.0630,1.2380,5.4700,11.340,7.2360,1.3490,3.5300,10.920,43.240,7.6300,18.280,67.500,46.760,9.3000,23.910,73.130,36.560,9.2200,16.880,64.690,29.235,0.14500,28.970,29.604,,0.10000,,,462.70,106.90,297.90,598.20,4.9990,0.0000,4.9990,4.9990
2021-11-18 10:10,13.800,8.6970,1.0470,5.3600,10.640,0.065000,8.9090,1.0760,5.8700,11.140,0.065000,8.5970,1.1500,5.3600,10.840,8.0950,1.2240,5.2600,10.530,6.6700,1.1700,3.6300,9.9100,37.620,7.4000,12.660,68.910,42.540,9.1300,12.660,74.530,33.750,10.050,1.4100,64.690,29.264,0.27500,28.726,29.727,,0.10000,,,353.10,114.50,215.70,548.50,4.9990,0.0000,4.9990,4.9990
2021-11-18 10:20,13.600,8.9840,1.0210,6.1700,11.450,0.069000,9.1790,1.0460,6.1700,11.750,0.069000,9.0470,1.0630,6.6800,11.960,8.7080,1.6130,5.2600,12.260,7.2630,1.4260,4.5400,10.620,34.100,7.3700,14.060,57.660,37.270,8.2400,15.470,70.310,28.480,10.990,357.19,59.060,28.675,0.11200,28.481,28.872,,0.20000,,,200.90,5.6000,193.70,215.70,4.9990,0.0000,4.9990,4.9990
2021-11-18 10:30,13.500,9.3900,0.81000,7.1900,11.250,0.046000,9.6180,0.84100,7.4900,11.340,0.048000,9.4540,0.96200,6.8800,11.450,9.2390,0.99300,6.9900,11.240,7.2760,1.1330,4.3400,10.520,33.050,4.2300,19.690,43.590,36.210,5.2300,16.880,59.060,26.720,6.3400,358.59,52.030,28.471,0.061000,28.359,28.652,,0.10000,,,191.10,4.8000,178.20,195.30,4.9990,0.0000,4.9990,4.9990
2021-11-18 10:40,13.400,8.3100,1.4110,4.5500,11.150,0.087000,8.4460,1.4570,4.8500,11.240,0.091000,8.0400,1.5030,4.7500,10.840,7.9810,1.3050,5.4700,10.940,6.6560,1.3250,4.0400,10.110,39.020,7.2400,19.690,64.690,43.950,9.8500,15.470,74.530,34.450,9.2800,0.0000,73.130,28.423,0.093000,28.262,28.652,,0.10000,,,160.20,11.100,140.80,178.20,4.9990,0.0000,4.9990,4.9990
2021-11-18 10:50,13.400,9.9200,0.81700,6.5800,11.450,0.059000,10.097,0.85400,7.1900,11.550,0.061000,9.4240,1.0530,6.6800,11.350,9.1430,1.3650,5.9700,11.950,7.4940,1.3410,4.1400,10.410,39.380,5.4600,22.500,56.250,42.540,7.5200,22.500,74.530,33.750,8.1700,7.0300,66.090,28.201,0.050000,28.018,28.359,,0.10000,,,139.10,2.4000,132.70,141.60,4.9990,0.0000,4.9990,4.9990
2021-11-18 11:00,13.300,9.5950,0.64800,7.4900,11.250,0.040000,9.7730,0.67100,7.5900,11.550,0.040000,9.7430,0.71900,7.7900,11.550,9.6630,0.92000,5.9700,11.550,7.5590,1.1470,4.8500,9.8100,35.860,3.7800,23.910,56.250,38.670,4.0500,22.500,57.660,28.830,4.6500,4.2200,46.410,28.037,0.097000,27.896,28.286,,0.10000,,,126.80,2.0000,124.50,132.70,4.9990,0.0000,4.9990,4.9990
2021-11-18 11:10,13.200,8.6810,1.3280,5.0600,11.250,0.081000,8.8520,1.3380,5.3600,11.240,0.081000,8.5370,1.2960,4.9500,10.540,8.3920,1.2720,5.8700,10.940,6.8030,1.0130,4.7400,9.1000,38.670,6.8300,21.090,64.690,42.890,8.4800,15.470,70.310,33.400,8.6900,11.250,60.470,27.993,0.050000,27.896,28.164,,0.0000,,,120.00,3.1000,114.80,125.30,4.9990,0.0000,4.9990,4.9990
2021-11-18 11:20,13.200,8.4030,1.1820,5.1600,11.250,0.097000,8.5360,1.2600,5.0600,11.140,0.10500,7.6820,1.1740,4.8500,10.430,7.4530,1.2970,4.7600,10.630,6.6700,1.3760,4.1400,10.520,44.300,7.9800,21.090,73.130,48.520,9.9700,14.060,73.130,39.730,10.090,12.660,64.690,27.993,0.056000,27.896,28.115,,0.10000,,,106.40,3.9000,99.300,114.80,4.9990,0.0000,4.9990,4.9990
2021-11-18 11:30,13.200,8.3240,1.5350,4.3500,10.840,0.093000,8.5060,1.5840,4.6500,11.240,0.091000,7.6390,1.3600,4.6500,10.540,7.3740,1.1890,4.8600,10.030,6.5360,1.3160,3.5300,9.6000,42.540,7.7300,23.910,71.720,46.760,9.8200,14.060,75.940,37.270,10.730,1.4100,74.530,27.993,0.071000,27.847,28.140,,0.0000,,,91.100,4.6000,85.500,100.10,4.9990,0.0000,4.9990,4.9990
2021-11-18 11:40,13.100,8.7000,1.3000,5.0600,11.150,0.093000,8.8630,1.3100,5.4600,11.550,0.095000,8.2990,1.2960,5.3600,11.140,7.9650,1.1930,5.5700,11.440,6.7920,1.1560,4.4400,9.3000,42.890,8.5100,9.8400,71.720,46.050,9.1800,23.910,78.750,37.970,9.4800,5.6300,68.910,27.867,0.075000,27.749,28.018,,0.0000,,,79.600,4.6000,72.400,89.500,4.9990,0.0000,4.9990,4.9990
2021-11-18 11:50,13.100,9.4560,1.0930,6.7800,11.560,0.077000,9.5530,1.1850,6.4800,11.650,0.085000,8.9320,1.2360,5.5600,11.650,8.7410,1.4850,5.2600,11.650,7.2600,1.2020,4.3400,10.310,40.780,6.4100,2.8100,67.500,45.350,8.7500,21.090,75.940,35.160,7.9800,15.470,61.880,27.719,0.050000,27.627,27.847,,0.10000,,,65.000,3.8000,57.800,72.400,4.9990,0.0000,4.9990,4.9990
2021-11-18 12:00,13.100,8.2580,1.3440,5.2600,10.840,0.11500,8.4140,1.3500,5.2600,11.040,0.11500,7.7450,1.3360,5.3600,10.840,7.6430,1.1750,4.9600,10.330,6.6720,1.2840,3.4300,9.8100,40.780,8.2800,9.8400,68.910,45.350,9.3000,21.090,92.810,36.210,9.3700,11.250,73.130,27.676,0.061000,27.603,27.822,,0.0000,,,47.600,5.3000,39.900,57.800,4.9990,0.0000,4.9990,4.9990
2021-11-18 12:10,13.100,8.1030,1.4220,4.0400,10.340,0.091000,8.1570,1.5190,4.0400,10.630,0.099000,7.6010,1.3640,4.2400,10.130,7.5260,1.1240,4.9600,9.8200,6.7490,1.0500,4.3400,9.0000,41.130,7.3100,21.090,70.310,44.300,8.4100,18.280,75.940,36.210,8.5800,14.060,68.910,27.596,0.043000,27.529,27.676,,0.10000,,,38.000,1.7000,35.000,41.500,4.9990,0.0000,4.9990,4.9990
2021-11-18 12:20,13.100,6.8800,1.2140,4.0400,9.4200,0.11900,6.9370,1.2340,4.4500,9.6200,0.12300,6.6590,1.0830,4.0400,9.0100,6.6630,1.1980,3.6400,9.8200,5.5110,1.0130,3.5300,7.7800,42.890,9.4000,14.060,71.720,47.110,9.9700,22.500,85.780,36.910,9.3400,11.250,64.690,27.543,0.066000,27.407,27.725,,0.10000,,,25.600,5.7000,16.300,35.000,4.9990,0.0000,4.9990,4.9990
